,id,avg_valence,avg_arousal,avg_dominance,avg_intensity_anger,avg_intensity_anticipation,avg_intensity_disgust,avg_intensity_fear,avg_intensity_joy,avg_intensity_sadness,avg_intensity_surprise,avg_intensity_trust,sentiment_score
20,u989p4,0.66132426,0.38515687,0.55620295,0.3962191538059282,0.4555278614435259,0.3480737512947601,0.1793770108689604,0.4737335617050322,0.3821195590313531,0.3241999277960057,0.6780383387486927,0.3585222502099076
21,u330p5,0.7932664,0.5725213,0.74005103,0.3969465586832431,0.6431421795496559,0.3480737512947601,0.2228786215648217,0.5357677450462673,0.2989070918646957,0.4533869687684693,0.5851811672965718,0.5389977066807022
22,u529p4,0.6195605,0.6556029,0.74771065,0.5587513626356355,0.457039233110673,0.3521345415283881,0.4530970132443431,0.4283692951574723,0.4722872607679696,0.6341940546553426,0.5940298515050078,0.4016265564353687
23,u300p7,0.78276,0.46890864,0.58777016,0.3230643586517442,0.5121509867430201,0.2024579630012734,0.4627640414002109,0.6768871562482262,0.4357923473240088,0.3069782338547471,0.6425373556851169,0.434697732997481
24,u312p2,0.71682644,0.3700806,0.34922254,0.7273718635005529,0.5010094267249444,0.1267787797877269,0.3419262214629512,0.7061176303102227,0.2800546317270109,0.3309859282406778,0.4576696783109442,0.4901688033384713
25,u123p6,0.7812652,0.4737671,0.347843,0.3962191538059282,0.596841211415127,0.3480737512947601,0.3164190448442586,0.6312148449275161,0.3821195590313531,0.045774644161541,0.3496801715241168,0.4863243557450106
26,u936p4,0.7457745,0.5452745,0.7464289,0.2388222440635366,0.5604738554477345,0.3480737512947601,0.1632653026110287,0.562676459661058,0.3800546447553483,0.4131455087450096,0.6010423568514743,0.5095892912858523
27,u254p2,0.7351346,0.44293192,0.57493067,0.3962191538059282,0.5403158912451551,0.3480737512947601,0.1766917128213522,0.4737335617050322,0.1366120186542339,0.3241999277960057,0.4291044389636697,0.378669164462109
28,u545p2,0.7156337,0.4478394,0.60970867,0.3827699156051526,0.5687633108681293,0.7981889218720866,0.3637665538183818,0.4704928880969348,0.3327868597231752,0.2445226755402031,0.4749466370049899,0.4472109629561158
29,u966p4,0.8250128,0.5395714,0.7524513,0.3962191538059282,0.5196532446467732,0.3480737512947601,0.0923737894772378,0.5401149028371792,0.3821195590313531,0.1654929510031196,0.5968016580512117,0.6830345236331309
30,u610p7,0.83728087,0.45277417,0.5556749,0.3962191538059282,0.5268970671120318,0.0608020744961601,0.1305048360889697,0.5324794780952249,0.1857923473240088,0.2048122005530132,0.4056189386192273,0.5158847607052897
31,u269p1,0.6871094,0.2300384,0.14271261,0.3962191538059282,0.5852036892154312,0.3480737512947601,0.2180451074868878,0.3655425966130143,0.3821195590313531,0.3808685444315852,0.2110873659824862,0.3622826370190219
32,u248p2,0.6990683,0.54062265,0.7773894,0.6724827453652514,0.4463840727666199,0.8159767064963827,0.514232011228625,0.4016429120054716,0.5627048991043213,0.2294600851980881,0.5101870880456534,0.3747268275129674
33,u892p2,0.6835991,0.49131024,0.5579839,0.4674663937376253,0.532478400562097,0.2580853874249743,0.3070175229050231,0.3844728698649481,0.3275045203444979,0.2480438269032505,0.3784648296702002,0.413245124309313
34,u918p1,0.80441,0.48051322,0.54580426,0.2388222440635366,0.7082294618332203,0.1216041441730571,0.1847475749530898,0.7743191063060266,0.2054644690206657,0.4859155038579709,0.8077469387646169,0.636655513365164
35,u655p9,0.6843447,0.4792855,0.52507734,0.2213740567174922,0.5498753269491952,0.1623544646986347,0.3569638457140353,0.4542029615121165,0.4666666731808353,0.3423317632459101,0.5736673040381384,0.4807840985609896
36,u917p1,0.64212507,0.36481023,0.19440289,0.4856415855043584,0.4056525468809986,0.3893919950622215,0.3023630468365457,0.6399481238577588,0.3071038051669473,0.3241999277960057,0.4219379020017056,0.3386026779795837
37,u396p4,0.67537063,0.3703133,0.576644,0.1112322776117868,0.4682737426844649,0.3480737512947601,0.1439312462992932,0.6511024646579141,0.2491803221556061,0.3241999277960057,0.5692963392264194,0.379132466885673
